"","id","19LIB028-19MET452","19LIB028-19MET453","19LIB028-19MET457","19LIB028-19MET458","19LIB028-19MET462","19LIB028-19MET465","19LIB028-19MET466","19LIB028-19MET468","19LIB028-19MET476","19LIB028-19MET479","19LIB028-19MET480","19LIB028-19MET484","19LIB028-19MET485","19LIB028-19MET489","19LIB028-19MET492","19LIB028-19MET493","19LIB028-19MET495","19LIB028-19MET497","19LIB028-19MET506","19LIB028-19MET509","19LIB028-19MET513","19LIB028-19MET514","19LIB028-19MET519","19LIB028-19MET521","19LIB028-19MET522","19LIB028-19MET524","19LIB028-19MET552","19LIB028-19MET555","19LIB028-19MET556","19LIB028-19MET560","19LIB028-19MET562","19LIB028-19MET564","19LIB028-19MET565","19LIB028-19MET567","19LIB028-19MET448","19LIB028-19MET450","19LIB028-19MET451","19LIB028-19MET459","19LIB028-19MET464","19LIB028-19MET467","19LIB028-19MET469","19LIB028-19MET470","19LIB028-19MET471","19LIB028-19MET475","19LIB028-19MET477","19LIB028-19MET478","19LIB028-19MET486","19LIB028-19MET491","19LIB028-19MET494","19LIB028-19MET496","19LIB028-19MET498","19LIB028-19MET499","19LIB028-19MET503","19LIB028-19MET504","19LIB028-19MET505","19LIB028-19MET508","19LIB028-19MET516","19LIB028-19MET523","19LIB028-19MET525","19LIB028-19MET526","19LIB028-19MET527","19LIB028-19MET551","19LIB028-19MET553","19LIB028-19MET554","19LIB028-19MET559","19LIB028-19MET563","19LIB028-19MET566","19LIB028-19MET568","19LIB028-19MET569","19LIB028-19MET447","19LIB028-19MET454","19LIB028-19MET455","19LIB028-19MET456","19LIB028-19MET460","19LIB028-19MET461","19LIB028-19MET463","19LIB028-19MET472","19LIB028-19MET473","19LIB028-19MET474","19LIB028-19MET481","19LIB028-19MET482","19LIB028-19MET483","19LIB028-19MET487","19LIB028-19MET488","19LIB028-19MET490","19LIB028-19MET500","19LIB028-19MET501","19LIB028-19MET502","19LIB028-19MET510","19LIB028-19MET511","19LIB028-19MET512","19LIB028-19MET517","19LIB028-19MET518","19LIB028-19MET520","19LIB028-19MET528","19LIB028-19MET529","19LIB028-19MET550","19LIB028-19MET557","19LIB028-19MET558","19LIB028-19MET561","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"87","64b9367fe606a69e030e254dbd9bf9d9",0,15,0,40,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,17,45,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Jeotgalicoccus",NA
"88","b060079a052d8ef0971aa8faf2adb85c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"89","3f907e28faf8089e914eabd1c0bde23e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"d__Bacteria","Firmicutes","Clostridia","Eubacteriales","Anaerofustaceae","Anaerofustis",NA
"90","cf0e29b1acfd7c9cc92b326cbfc88908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium",NA
"91","ee8bb38ba39988bd4451f58cce2b4d00",91,0,0,494,0,397,72,333,140,216,160,141,129,22,285,331,196,112,144,245,178,184,168,150,257,98,236,188,273,259,190,176,174,187,0,482,403,79,113,168,153,71,333,0,266,84,179,0,171,64,147,0,862,0,216,0,1718,153,184,0,43,282,161,203,127,220,232,276,301,0,32,0,58,60,0,56,80,132,15,261,0,404,264,144,0,108,127,0,33,34,161,184,53,0,148,246,211,250,262,224,"d__Bacteria","Firmicutes","Clostridia","Clostridia Class","Clostridia Class","Clostridia Class",NA
"92","01dee391e1f141455332a4b78439907c",802,857,158,572,126,942,350,698,1250,1198,996,728,1034,63,1168,1618,585,772,691,668,1243,1224,803,976,1265,757,1737,1159,1455,1358,1178,1264,1083,1188,110,850,1202,249,674,799,857,507,852,8,2844,2122,1168,1119,1396,491,876,290,455,410,1021,84,157,652,707,0,240,1819,1013,1388,1278,1260,1316,2008,2187,136,1918,0,804,1076,798,427,1835,1092,683,840,0,1010,880,162,802,738,871,234,567,386,1645,1058,869,0,957,1085,1427,1879,1984,1659,"d__Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"93","77aad9add8177d1ca5f5984eac13dc0c",0,68,0,15,0,0,0,19,72,0,36,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,45,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,18,"d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20",NA
"94","02b8bcf176a42c79c9dc11c8cd860191",0,24,0,5,0,12,30,18,248,309,71,26,71,228,360,326,61,643,369,214,45,238,442,115,114,333,28,85,58,65,71,28,48,24,133,130,197,28,214,21,285,95,37,0,300,196,88,225,225,211,316,303,132,51,153,191,1087,189,128,0,446,132,133,101,90,49,36,130,87,116,81,296,0,290,98,854,34,8,1153,296,0,178,782,103,318,86,413,377,115,90,762,121,764,0,519,692,277,212,109,193,"d__Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39",NA
"95","7763045d120ad5ed31381ffe806fd7fe",0,0,0,0,0,0,0,0,12,0,5,0,3,13,24,5,0,17,6,0,0,0,9,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,7,0,12,17,11,10,0,6,"d__Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Izemoplasmataceae",NA
"96","d153fa7d3ff3d3288ecad15f5e9c54c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,8,66,0,83,0,3,0,0,8,0,10,0,0,0,0,0,0,0,0,0,4,0,0,8,"d__Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales",NA
"97","47e659ea68b2f7006395af1c480b0f56",0,0,0,0,0,0,0,0,0,50,7,0,0,82,0,58,15,0,0,0,0,0,47,0,24,26,61,86,58,83,98,69,100,52,0,43,0,0,0,23,0,0,63,0,0,0,0,24,19,35,31,9,0,11,21,0,170,28,20,0,0,61,75,45,53,69,73,36,76,0,0,0,0,0,0,0,0,0,0,18,0,2,9,0,55,6,0,56,0,29,67,0,0,0,0,94,54,28,35,81,"d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","NED5E9",NA
"98","b050b81d50250cfe410cf478da921415",0,0,0,0,0,0,0,0,56,6,0,0,0,0,0,22,42,29,0,0,0,22,0,4,26,0,17,16,24,31,38,38,56,10,0,0,0,0,0,8,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,7,37,36,18,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,91,17,66,30,9,31,"d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Acholeplasmataceae Family",NA
"99","c355aa18ec2a4f5c354fbf77879b1e15",101,130,51,34,7,5,91,96,270,127,79,46,168,1091,574,312,23,779,806,211,76,372,927,514,556,636,378,437,442,719,387,567,651,380,0,21,157,9,29,47,55,73,481,0,32,63,16,248,145,105,177,185,19,136,102,158,357,262,269,0,124,271,639,358,451,368,358,381,248,0,0,0,0,0,0,0,0,0,14,8,0,15,0,55,64,63,63,57,184,167,772,16,181,0,722,492,397,388,515,472,"d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma",NA
"100","41d38e4234b3645f588a431a7dba50ba",567,0,0,0,562,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,77,287,0,0,0,0,0,0,0,0,0,159,0,86,123,0,0,144,471,271,0,0,0,0,0,0,0,0,0,31,0,38,2352,0,878,27,376,343,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Sharpea",NA
"101","a6fa449a75ed943eff733f2070f3da83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,8,0,266,0,601,0,1368,283,121,6,1306,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6379,51,0,0,0,0,0,39,15,0,5,0,0,838,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae_UCG-002",NA
"102","d98d4dac3cdf0ca338800f5c690a5d3a",6,0,0,10,0,85,21,62,279,338,242,54,137,141,211,346,15,457,140,44,130,100,464,275,176,220,99,55,78,76,144,103,48,101,6,127,20,0,85,16,39,96,210,0,28,24,0,77,75,57,43,16,0,284,77,154,110,138,108,84,315,70,83,82,59,56,93,82,19,0,6,0,0,0,0,9,0,19,27,33,0,0,30,1058,170,17,28,8,96,111,76,33,83,0,141,91,98,139,121,152,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","UCG-004",NA
"103","7e886530554779046326c4b4a318909f",18,6,0,0,0,291,60,65,19,55,18,31,36,0,7,36,15,17,0,0,25,0,0,16,16,0,23,0,7,0,0,0,0,0,0,67,90,0,22,11,0,13,31,0,50,12,34,18,30,6,0,45,0,0,11,0,0,8,6,0,0,12,0,11,0,0,0,0,20,80,0,0,0,0,0,53,27,0,0,17,0,0,32,13,89,0,22,16,37,0,73,26,72,0,24,35,20,12,24,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Solobacterium",NA
"104","7d71ffad144c509af172e32243d6964b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,12,13,0,0,48,9,0,0,0,0,29,0,0,6,8,0,0,0,0,11,26,0,64,16,68,0,44,0,0,0,10,0,0,10,0,0,11,15,0,0,0,0,0,0,0,0,0,0,72,0,6,39,54,23,0,0,0,51,0,58,11,15,0,8,33,23,0,0,9,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-009",NA
"105","85b9604d6cbc6209f84034270da45cc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,20,15,0,0,0,0,0,7,6,0,0,4,51,6,22,0,0,18,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Anaerorhabdus]_furcosa_group",NA
"106","59526a644d06462566684bb713f85e4c",91,70,0,54,0,65,20,40,0,0,0,0,0,0,0,0,0,0,0,13,38,0,30,14,60,27,0,0,0,0,0,0,0,0,0,70,26,63,5,13,56,24,85,0,0,0,0,0,0,29,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8,0,0,24,38,46,272,44,61,0,0,0,0,158,45,81,42,9,11,18,50,0,0,0,68,104,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","uncultured",NA
"107","9dede40af3c0948f3e0569119695f0ae",0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA
"108","419af6db3c0709d63ffc1933ab11b24c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,40,7,0,0,180,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus",NA
"109","ee270f6f5a82d4a467abcf16c6fc96e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,"d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera",NA
"110","076b2de29eab868d4c35bc6634273eaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,"d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","uncultured",NA
"111","06643ceb19b4f0dfe87ef756543e2884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22","JGI_0000069-P22",NA
"112","6db820962a5bf3ba7e0fe7f3f9dcc994",11,49,14,31,20,61,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,65,49,14,623,12,22,26,126,419,0,5,0,585,8,32,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,45,16,38,28,0,16,21,39,3,0,0,0,0,15,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"113","7bcec546566b5225f0ef0ff9756907b4",8,26,7,0,0,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69,5,0,95,0,0,18,19,0,0,5,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,15,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Caviibacter",NA
"114","7173d24e75b6e2e55de447237d72d260",21,20,0,15,0,23,0,14,122,130,47,0,101,0,63,86,11,77,82,20,17,76,87,33,113,78,137,177,238,154,178,144,187,171,0,66,0,8,12,20,18,28,26,0,34,21,9,0,14,18,23,0,0,22,0,0,17,20,51,0,0,122,113,153,137,71,112,140,223,0,35,0,0,8,152,21,36,17,0,21,0,71,32,11,21,17,0,0,8,6,114,10,19,0,79,57,217,97,243,200,"d__Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","vadinBE97","vadinBE97",NA
"115","0c297293e08a8f36d61015a419e5ee63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,"d__Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae",NA
"116","e61a7bc42a30f0ca4f170b5e3f6cad0c",0,0,6,0,0,102,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"117","c778fb55345532e4cec66a785d4aa659",0,4,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA
"118","7be9e489ad8517b4045bc3e18b6b9fd5",6603,2908,1483,2241,98,4331,2389,1077,3712,3134,1665,1329,3709,2032,2488,1499,3776,3955,2573,758,2062,3677,3150,2686,3518,2445,2685,3419,2060,3097,2629,2332,2400,2085,5243,2709,3021,3443,3899,2660,3435,1380,2765,0,2727,1190,1345,1671,2180,2770,1994,1093,1739,789,2619,620,1006,2146,2513,0,303,2862,1835,1575,1829,2346,2478,3420,2312,3687,6956,0,91,681,4547,2726,3149,5794,2627,2546,0,3019,3331,2821,1345,3898,1193,768,638,2095,2548,1703,3379,0,3081,3193,3076,3999,3001,3449,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA
"119","988cf8bc91c1c2c9ca3f6bff6eb86f28",112,10,42,0,10,278,63,14,22,31,24,29,13,32,12,14,0,7,6,49,11,8,33,77,25,0,13,5,16,9,0,6,6,3,73,6,24,0,176,5,54,14,18,0,36,23,14,42,35,11,25,71,163,15,86,0,17,51,98,0,14,26,24,8,0,6,13,28,11,260,90,0,0,48,12,46,23,11,105,15,0,19,1046,128,33,89,9,9,0,40,71,39,208,0,16,6,11,18,15,8,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","U29-B03",NA
"120","1373106d16fab79c6da42f6eff865899",56,13,0,22,0,15,17,0,47,110,22,23,11,0,39,60,0,26,33,0,16,0,0,0,0,0,61,75,75,56,37,25,47,208,0,56,0,23,5,56,63,15,16,0,80,42,20,0,10,22,63,5,0,0,0,0,0,0,0,0,0,80,0,31,0,34,49,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,36,0,0,0,17,6,31,59,91,49,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","SP3-e08",NA
"121","ff5ce081ef58d9612b3d188a3897cef6",32,0,0,5,0,12,0,6,0,0,0,0,12,0,16,0,8,0,0,0,13,0,0,20,21,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,18,0,0,0,10,9,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,16,6,10,14,0,17,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae Family",NA
"122","b77efc80d13671db0c5f88e9219d5158",0,0,0,0,0,0,0,0,0,0,0,5,106,0,89,46,0,18,0,0,0,0,0,10,24,14,0,0,0,0,0,0,0,0,0,0,0,0,356,11,4,0,0,0,0,0,56,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,7,0,66,0,20,17,29,52,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured",NA
"123","a6b29d0170390f4e3395803a5f3393ed",699,2043,137,465,163,703,518,518,352,494,162,410,198,589,431,679,460,127,1320,913,156,397,705,1887,1072,402,268,360,265,292,205,383,268,182,829,2295,2146,2428,2226,424,785,2991,1318,0,527,992,937,938,1177,1205,1380,1651,1579,555,322,6,1293,794,1071,44,1104,559,451,377,442,647,415,661,354,2497,1470,0,8,1048,2781,1700,1836,146,852,599,0,394,1000,1657,1243,1319,188,127,515,1457,2227,306,1127,0,182,268,641,770,303,635,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082","F082",NA
"124","8785d46cc76f41739f87649f5ec15406",0,6,0,0,0,4,0,7,21,8,0,0,0,0,0,6,0,12,9,0,0,8,0,0,16,32,7,7,10,17,22,0,13,7,11,0,0,13,0,14,0,0,0,0,0,0,11,0,9,137,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,23,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured",NA
"125","adce8441615642dcecebafa2cb6d9a03",0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured",NA
"126","101688f2e4cc8dbb7708b1aafd532d23",0,7,0,5,0,9,5,0,0,0,0,0,0,0,0,0,0,24,47,0,0,0,8,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","hoa5-07d05_gut_group",NA
"127","675fca7ce515a2cbc4fc020ee558d0c1",0,0,11,3,0,735,200,0,4,0,0,0,23,0,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,69,26,554,109,29,3,68,0,32,4,7,0,25,12,13,0,0,0,0,0,19,20,0,0,70,0,0,0,0,0,0,0,0,99,51,0,0,0,132,43,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,30,15,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidales Order","Bacteroidales Order",NA
"128","0fe005608c3bbf87ef40c74f20fe23f9",546,98,679,11,0,0,184,2633,1766,1014,818,334,2770,958,847,1768,22,2234,3990,392,608,5835,4652,344,3655,5051,1055,1620,1434,1005,1341,1522,1427,763,121,375,1231,0,0,1681,188,1075,774,0,197,220,1895,464,1577,397,397,939,0,346,39,46,72,588,468,0,15,621,1467,863,1360,845,839,415,1518,532,0,0,65,0,23,0,2213,998,90,150,0,78,2391,902,3849,1545,371,274,1382,109,3135,204,1936,0,3649,2213,1760,968,1389,963,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidales_RF16_group","Bacteroidales_RF16_group",NA
"129","d1b93fe500be592382d4eeddb5b6f0ae",0,0,0,0,0,0,0,0,18,27,103,54,11,23,52,69,0,89,70,25,0,51,66,23,55,0,17,357,41,49,121,33,377,39,0,24,0,15,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,30,14,45,0,22,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,17,45,0,0,0,0,19,0,0,0,0,28,0,95,63,29,34,0,70,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","p-251-o5","p-251-o5",NA
"130","1c2edba6f16fd68a4972f9933d463941",100,104,15,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,91,0,37,257,48,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,44,0,403,75,28,8,93,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas",NA
"131","5cbba1ec821d0d64b7e66f992ea80a4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,39,26,0,6,99,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter",NA
